 81   464  10.00000810440   3.0520
 81   464  20.00000810440   3.0520
 81   464  30.00000810440   3.0520
 81   464  40.00000810440   3.0520
 81   464  50.00000810440   3.0520
 81   464  60.00000810440   3.0520
 81   464  70.00000810440   3.0520
 81   464  80.00000810440   3.0520
 81   464  90.00000810440   3.0520
 81   464 100.00000810440   3.0520
 81   464 110.00000810440   3.0520
 81   464 120.00000810440   3.0520
 81   465  10.00000810440   3.0520
 81   465  20.00000810440   3.0520
 81   465  30.00000810440   3.0520
 81   465  40.00000810440   3.0520
 81   465  50.00000810440   3.0520
 81   465  60.00000810440   3.0520
 81   465  70.00000810440   3.0520
 81   465  80.00000810440   3.0520
 81   465  90.00000810440   3.0520
 81   465 100.00000810440   3.0520
 81   465 110.00000810440   3.0520
 81   465 120.00000810440   3.0520
 81   515  10.00000810440   3.0520
 81   511  10.00000810440   3.0520
 81   511  20.00000810440   3.0520
 81   511  30.00000810440   3.0520
 81   511  40.00000810440   3.0520
 81   511  50.00000810440   3.0520
 81   511  60.00000810440   3.0520
 81   511  70.00000810440   3.0520
 81   511  80.00000810440   3.0520
 81   511  90.00000810440   3.0520
 81   511 100.00000810440   3.0520
 81   511 110.00000810440   3.0520
 81   511 120.00000810440   3.0520
 81   512  10.00000810440   3.0520
 81   512  20.00000810440   3.0520
 81   512  30.00000810440   3.0520
 81   512  40.00000810440   3.0520
 81   512  50.00000810440   3.0520
 81   512  60.00000810440   3.0520
 81   512  70.00000810440   3.0520
 81   512  80.00000810440   3.0520
 81   512  90.00000810440   3.0520
 81   512 100.00000810440   3.0520
 81   512 110.00000810440   3.0520
 81   512 120.00000810440   3.0520
 81   513  10.00000810440   3.0520
 81   513  20.00000810440   3.0520
 81   513  30.00000810440   3.0520
 81   513  40.00000810440   3.0520
 81   513  50.00000810440   3.0520
 81   513  60.00000810440   3.0520
 81   513  70.00000810440   3.0520
 81   513  80.00000810440   3.0520
 81   513  90.00000810440   3.0520
 81   513 100.00000810440   3.0520
 81   513 110.00000810440   3.0520
 81   513 120.00000810440   3.0520
 81   514  10.00000810440   3.0520
 81   514  20.00000810440   3.0520
 81   514  30.00000810440   3.0520
 81   514  40.00000810440   3.0520
 81   514  50.00000810440   3.0520
 81   514  60.00000810440   3.0520
 81   514  70.00000810440   3.0520
 81   514  80.00000810440   3.0520
 81   514  90.00000810440   3.0520
 81   514 100.00000810440   3.0520
 81   514 110.00000810440   3.0520
 81   514 120.00000810440   3.0520
 81   515  10.00000810440   3.0520
 81   515  20.00000810440   3.0520
 81   515  30.00000810440   3.0520
 81   515  40.00000810440   3.0520
 81   515  50.00000810440   3.0520
 81   515  60.00000810440   3.0520
 81   515  70.00000810440   3.0520
 81   515  80.00000810440   3.0520
 81   515  90.00000810440   3.0520
 81   515 100.00000810440   3.0520
 81   515 110.00000810440   3.0520
 81   515 120.00000810440   3.0520
 81   521  10.00000836615   3.0292
 81   521  20.00000836615   3.0292
 81   521  30.00000836615   3.0292
 81   521  40.00000836615   3.0292
 81   521  50.00000836615   3.0292
 81   521  60.00000836615   3.0292
 81   521  70.00000621597   3.1221
 81   521  80.00000621597   3.1221
 81   521  90.00000621597   3.1221
 81   521 100.00000621597   3.1221
 81   521 110.00000621597   3.1221
 81   521 120.00000621597   3.1221
 81   522  10.00000836615   3.0292
 81   522  20.00000836615   3.0292
 81   522  30.00000836615   3.0292
 81   522  40.00000836615   3.0292
 81   522  50.00000836615   3.0292
 81   522  60.00000836615   3.0292
